cid,region_type,region_id,regionNum,o_start_time,o_end_time,d_start_time,d_end_time,o_during,d_during,v_value,s_value,c_value,o_set_len,d_set_len
93,type_D,192,5,2018-10-21,2018-11-24,2018-10-21,2018-11-24,35,35,0.00957,1.01814,0.09871,4,5
93,type_D,193,5,2018-10-21,2018-11-24,2018-10-21,2018-11-24,35,35,0.00957,1.01814,0.09871,4,5
93,type_D,189,5,2018-10-21,2018-11-24,2018-10-21,2018-11-24,35,35,0.00957,1.01814,0.09871,4,5
93,type_D,61,5,2018-10-21,2018-11-24,2018-10-21,2018-11-24,35,35,0.00957,1.01814,0.09871,4,5
93,type_D,30,5,2018-10-21,2018-11-24,2018-10-21,2018-11-24,35,35,0.00957,1.01814,0.09871,4,5
94,type_O,288,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_O,279,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_O,338,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_O,342,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_O,343,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_O,155,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_O,284,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,281,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,339,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,340,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,278,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,345,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,285,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
94,type_D,287,7,2018-10-31,2018-12-30,2018-10-31,2018-12-30,61,61,0.00035,39.34095,0.11734,7,7
95,type_O,112,3,2018-11-05,2018-11-24,2018-11-05,2018-11-24,20,20,0.00725,1.24794,0.09512,3,3
95,type_O,124,3,2018-11-05,2018-11-24,2018-11-05,2018-11-24,20,20,0.00725,1.24794,0.09512,3,3
95,type_O,117,3,2018-11-05,2018-11-24,2018-11-05,2018-11-24,20,20,0.00725,1.24794,0.09512,3,3
95,type_D,1,3,2018-11-05,2018-11-24,2018-11-05,2018-11-24,20,20,0.00725,1.24794,0.09512,3,3
95,type_D,219,3,2018-11-05,2018-11-24,2018-11-05,2018-11-24,20,20,0.00725,1.24794,0.09512,3,3
95,type_D,175,3,2018-11-05,2018-11-24,2018-11-05,2018-11-24,20,20,0.00725,1.24794,0.09512,3,3
96,type_O,27,4,2018-11-12,2018-11-25,2018-11-12,2018-11-25,14,14,0.00094,9.54249,0.09471,4,2
96,type_O,333,4,2018-11-12,2018-11-25,2018-11-12,2018-11-25,14,14,0.00094,9.54249,0.09471,4,2
96,type_O,102,4,2018-11-12,2018-11-25,2018-11-12,2018-11-25,14,14,0.00094,9.54249,0.09471,4,2
96,type_O,63,4,2018-11-12,2018-11-25,2018-11-12,2018-11-25,14,14,0.00094,9.54249,0.09471,4,2
96,type_D,328,2,2018-11-12,2018-11-25,2018-11-12,2018-11-25,14,14,0.00094,9.54249,0.09471,4,2
96,type_D,336,2,2018-11-12,2018-11-25,2018-11-12,2018-11-25,14,14,0.00094,9.54249,0.09471,4,2
97,type_O,339,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_O,340,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_O,278,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_O,287,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_D,288,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_D,305,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_D,155,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
97,type_D,342,4,2018-11-17,2018-12-02,2018-11-17,2018-12-02,16,16,0.00025,40.25741,0.10032,4,4
98,type_O,27,4,2018-11-26,2018-12-30,2018-11-26,2018-12-30,35,35,0.00105,9.52891,0.10003,4,2
98,type_O,333,4,2018-11-26,2018-12-30,2018-11-26,2018-12-30,35,35,0.00105,9.52891,0.10003,4,2
98,type_O,102,4,2018-11-26,2018-12-30,2018-11-26,2018-12-30,35,35,0.00105,9.52891,0.10003,4,2
98,type_O,63,4,2018-11-26,2018-12-30,2018-11-26,2018-12-30,35,35,0.00105,9.52891,0.10003,4,2
98,type_D,328,2,2018-11-26,2018-12-30,2018-11-26,2018-12-30,35,35,0.00105,9.52891,0.10003,4,2
98,type_D,336,2,2018-11-26,2018-12-30,2018-11-26,2018-12-30,35,35,0.00105,9.52891,0.10003,4,2
99,type_O,112,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_O,113,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_O,115,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_O,116,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_O,117,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_O,124,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_O,125,7,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_D,1,3,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_D,219,3,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
99,type_D,175,3,2018-11-26,2018-12-08,2018-11-26,2018-12-08,13,13,0.00845,1.26356,0.10333,7,3
101,type_O,304,3,2018-11-28,2018-12-18,2018-11-28,2018-12-18,21,21,6e-05,285.68804,0.13092,3,3
101,type_O,300,3,2018-11-28,2018-12-18,2018-11-28,2018-12-18,21,21,6e-05,285.68804,0.13092,3,3
101,type_O,302,3,2018-11-28,2018-12-18,2018-11-28,2018-12-18,21,21,6e-05,285.68804,0.13092,3,3
101,type_D,305,3,2018-11-28,2018-12-18,2018-11-28,2018-12-18,21,21,6e-05,285.68804,0.13092,3,3
101,type_D,306,3,2018-11-28,2018-12-18,2018-11-28,2018-12-18,21,21,6e-05,285.68804,0.13092,3,3
101,type_D,302,3,2018-11-28,2018-12-18,2018-11-28,2018-12-18,21,21,6e-05,285.68804,0.13092,3,3
102,type_O,339,4,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
102,type_O,285,4,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
102,type_O,278,4,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
102,type_O,287,4,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
102,type_D,288,3,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
102,type_D,155,3,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
102,type_D,342,3,2018-12-05,2018-12-30,2018-12-05,2018-12-30,26,26,0.00028,41.90133,0.10832,4,3
